CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,PCA1,PCA2,Churn,Churn_Probability,Churn_Risk,Retention_Action
13394.0,2,8,2520.02,5,5,5,555,Champions,0,0.7042808464213228,-0.7345822899657888,0,,Low Risk,No immediate action
13395.0,185,1,307.72,1,1,2,112,Lost Customers,1,-0.7616657852592643,0.7022905284114485,1,1.0,High Risk,Re-engagement campaign
13396.0,29,2,1360.99,4,2,4,424,Potential Loyalists,0,-0.0062540482087813,-0.6452652216906638,0,,Low Risk,Personalized email campaign
13397.0,73,5,1544.13,2,4,4,244,At Risk,0,0.1023349337035469,-0.1872681399888989,0,,Low Risk,No immediate action
13398.0,192,1,457.34,1,1,2,112,Lost Customers,1,-0.777784412774141,0.7723763854347484,1,,Low Risk,Re-engagement campaign
13402.0,127,2,621.23,2,2,3,223,Others,0,-0.4311935516523705,0.2085495047746337,1,,Low Risk,No immediate action
13403.0,18,1,75.0,4,1,1,411,Potential Loyalists,0,-0.1425246472306396,-0.8197937505973767,0,,Low Risk,Personalized email campaign
13404.0,1,2,252.49,5,2,2,522,Potential Loyalists,0,0.022362891440212,-0.9485303049942396,0,,Low Risk,Personalized email campaign
13405.0,74,3,572.451,2,3,3,233,At Risk,0,-0.1452195124398067,-0.2562155098203358,0,,Low Risk,No immediate action
13408.0,2,62,28117.04,5,5,5,555,Champions,3,7.24062756664666,1.3427037088320528,0,,Low Risk,No immediate action
13410.0,24,5,1003.06,4,4,4,444,Champions,0,0.2507592484513853,-0.6551160189148376,0,,Low Risk,No immediate action
13411.0,107,1,213.55,2,1,1,211,Others,0,-0.4714648544336242,-0.0079702692382228,1,0.992637024729744,High Risk,No immediate action
13414.0,134,3,1390.5,2,3,4,234,At Risk,0,-0.3160299507084055,0.3236486704776837,1,,Low Risk,No immediate action
13416.0,44,2,712.5,3,2,3,323,Others,0,-0.1089280083890469,-0.5386353663110234,0,,Low Risk,No immediate action
13417.0,5,2,640.83,5,2,3,523,Potential Loyalists,0,0.034443978986554,-0.8948706804202538,0,,Low Risk,Personalized email campaign
13418.0,12,18,6127.43,5,5,5,555,Champions,3,1.79701998028773,-0.3102933130788118,0,,Low Risk,No immediate action
13419.0,64,1,221.06,3,1,1,311,Others,0,-0.3073043978843872,-0.3968536157408288,0,,Low Risk,No immediate action
13420.0,150,2,159.85,2,2,1,221,Others,1,-0.5511557657171026,0.3960017655267444,1,,Low Risk,No immediate action
13421.0,40,2,1851.08,3,2,4,324,Others,0,-0.013657146185926,-0.5236711452047869,0,0.0,Low Risk,No immediate action
13422.0,64,1,2626.3,3,1,5,315,Others,0,-0.1382011026132542,-0.2887557333475813,0,,Low Risk,No immediate action
13425.0,108,3,1624.21,2,3,4,234,At Risk,0,-0.2006581322913667,0.0988093703009105,1,0.9961871355285656,High Risk,Discount coupon
13426.0,1,10,3641.32,5,5,5,555,Champions,0,0.962354577185655,-0.6589105544737277,0,0.0042111328341085,Low Risk,No immediate action
13427.0,19,3,582.6,4,3,3,433,Loyal Customers,0,0.0647913538910338,-0.7536000291678899,0,0.0024895517245003,Low Risk,No immediate action
13428.0,10,1,218.47,5,1,1,511,Potential Loyalists,0,-0.1019945682681221,-0.8857590115844383,0,0.002637024729744,Low Risk,Personalized email campaign
13429.0,11,4,1006.8,5,4,4,544,Champions,0,0.2127754824889524,-0.7897839476410392,0,,Low Risk,No immediate action
13430.0,19,2,679.45,4,2,3,423,Potential Loyalists,0,-0.0161164790556066,-0.7664119222987708,0,,Low Risk,Personalized email campaign
13431.0,67,2,1269.1,3,2,4,324,Others,0,-0.1573199124139875,-0.3054323770167805,0,,Low Risk,No immediate action
13434.0,74,2,534.24,2,2,3,223,Others,0,-0.2356229716701506,-0.2750974034891731,0,,Low Risk,No immediate action
13435.0,5,7,3809.89,5,5,5,555,Champions,0,0.6958335036202169,-0.6666217473006174,0,0.0031898788960516,Low Risk,No immediate action
13436.0,2,1,196.89,5,1,1,511,Potential Loyalists,0,-0.0730685283555542,-0.9591420585259184,0,,Low Risk,Personalized email campaign
13437.0,14,7,3408.06,4,5,5,455,Champions,0,0.6333337076917598,-0.6032162237845294,0,,Low Risk,No immediate action
13439.0,255,1,283.71,1,1,2,112,Lost Customers,1,-1.0297322555254125,1.3348268182096314,1,1.0,High Risk,Re-engagement campaign
13441.0,92,1,296.64,2,1,2,212,Others,0,-0.4085420222681508,-0.1400107043126722,1,0.987637024729744,High Risk,No immediate action
13447.0,23,3,1129.14,4,3,4,434,Loyal Customers,0,0.0879948829866156,-0.6928304758572243,0,,Low Risk,No immediate action
13448.0,17,6,3539.3700000000003,4,5,5,455,Champions,0,0.5434324086246167,-0.587324448737359,0,0.0013173608062837,Low Risk,No immediate action
13449.0,24,1,291.88,4,1,2,412,Potential Loyalists,0,-0.1501090734563129,-0.755736698338119,0,,Low Risk,Personalized email campaign
13450.0,27,6,2043.72,4,5,4,454,Champions,0,0.4002248741326991,-0.5640264570180759,0,,Low Risk,No immediate action
13451.0,26,5,2976.15,4,4,5,445,Champions,0,0.3818689055037816,-0.5483368107476019,0,,Low Risk,No immediate action
13452.0,259,2,590.0,1,2,3,123,Lost Customers,1,-0.9357028032060783,1.4019634872754518,1,,Low Risk,Re-engagement campaign
13453.0,166,2,356.98,2,2,2,222,Others,1,-0.5981827992379626,0.5496876806965983,1,1.0,High Risk,No immediate action
13455.0,25,2,1058.34,4,2,4,424,Potential Loyalists,0,-0.0123105970929594,-0.6950737097700471,0,,Low Risk,Personalized email campaign
13456.0,18,6,1766.72,4,5,4,454,Champions,0,0.4149987092718366,-0.6579404060987679,0,,Low Risk,No immediate action
13458.0,7,14,9646.57,5,5,5,555,Champions,3,1.7125964312076556,-0.2660504012830764,0,,Low Risk,No immediate action
13460.0,29,2,183.44,4,2,1,421,Potential Loyalists,0,-0.0890431192979543,-0.6981874504130235,0,,Low Risk,Personalized email campaign
13461.0,39,3,1445.0,3,3,4,334,Loyal Customers,0,0.0493153051240439,-0.5338085187220987,0,,Low Risk,No immediate action
13462.0,253,1,151.5,1,1,1,111,Lost Customers,1,-1.031416626868805,1.3107816531067389,1,1.0,High Risk,Re-engagement campaign
13464.0,58,1,674.68,3,1,3,313,Others,0,-0.2525796615527391,-0.4307766147893164,0,0.002637024729744,Low Risk,No immediate action
13466.0,184,1,307.90000000000003,1,1,2,112,Lost Customers,1,-0.757847724166793,0.6932469700465433,1,,Low Risk,Re-engagement campaign
13467.0,11,2,1083.71,5,2,4,524,Potential Loyalists,0,0.0427487549740802,-0.8206565871085962,0,,Low Risk,Personalized email campaign
13468.0,2,37,5704.97,5,5,5,555,Champions,3,3.471995269064309,-0.0936690650478414,0,,Low Risk,No immediate action
13470.0,99,2,165.0,2,2,1,221,Others,0,-0.3567179840051308,-0.0654008300012924,1,,Low Risk,No immediate action
13471.0,1,4,2531.58,5,4,5,545,Champions,0,0.3580310367174651,-0.8117727596883915,0,0.0020940802549241,Low Risk,No immediate action
13473.0,61,2,422.64,3,2,2,322,Others,0,-0.1939988664068369,-0.3977844288590905,0,0.0014941105845417,Low Risk,No immediate action
13474.0,236,1,229.59,1,1,1,111,Lost Customers,1,-0.9612345137744188,1.1604132086474317,1,,Low Risk,Re-engagement campaign
13475.0,191,4,1431.78,1,4,4,144,At Risk,1,-0.4423188623493724,0.8586124316549005,1,1.0,High Risk,Discount coupon
13476.0,179,2,1238.47,2,2,4,224,Others,1,-0.5856788607317179,0.7069756102073654,1,,Low Risk,No immediate action
13477.0,38,6,1454.58,3,5,4,354,Loyal Customers,0,0.3169452110911681,-0.4909358469701697,0,,Low Risk,No immediate action
13479.0,201,2,300.95,1,2,2,122,Lost Customers,1,-0.7353112650234086,0.8639772250101505,1,1.0,High Risk,Re-engagement campaign
13481.0,46,5,1804.56,3,4,4,344,Loyal Customers,0,0.2233907398800407,-0.419958220346813,0,,Low Risk,No immediate action
13482.0,232,1,184.64,1,1,1,111,Lost Customers,1,-0.9491731537632804,1.1221864439273552,1,,Low Risk,Re-engagement campaign
13483.0,66,1,140.34,3,1,1,311,Others,0,-0.3205903266615985,-0.3823780911303587,0,,Low Risk,No immediate action
13484.0,241,1,313.8,1,1,2,112,Lost Customers,1,-0.9743410581732118,1.2094560702240351,1,1.0,High Risk,Re-engagement campaign
13485.0,233,1,454.24,1,1,2,112,Lost Customers,1,-0.9340240070102784,1.143354632978616,1,,Low Risk,Re-engagement campaign
13486.0,78,3,1122.41,2,3,4,234,At Risk,0,-0.121775606431097,-0.1952922975567581,0,,Low Risk,No immediate action
13487.0,58,3,575.4,3,3,3,333,Loyal Customers,0,-0.0841256838321558,-0.4009093426153087,0,,Low Risk,No immediate action
13488.0,17,13,8968.31,4,5,5,455,Champions,3,1.5391394963474103,-0.2231813188013285,0,0.0,Low Risk,No immediate action
13489.0,105,4,449.52,2,4,2,242,At Risk,0,-0.1841129208578878,0.036025323159701,1,0.9831135862885156,High Risk,Discount coupon
13491.0,52,10,1215.82,3,5,4,354,Loyal Customers,0,0.5977511734528094,-0.3062849249243444,0,,Low Risk,No immediate action
13492.0,136,3,1269.84,2,3,4,234,At Risk,0,-0.3321239092926752,0.3363291852667694,1,0.9961871355285656,High Risk,Discount coupon
13493.0,275,2,618.63,1,2,3,123,Lost Customers,1,-0.9945764321823548,1.54807656431553,1,,Low Risk,Re-engagement campaign
13494.0,312,1,316.26000000000005,1,1,2,112,Lost Customers,1,-1.2443519291823542,1.852233640263435,1,1.0,High Risk,Re-engagement campaign
13495.0,8,5,2044.87,5,4,4,544,Champions,0,0.384891450954641,-0.7531206754941602,0,,Low Risk,No immediate action
13496.0,11,2,653.33,5,2,3,523,Potential Loyalists,0,0.0124903706886075,-0.8399990089144892,0,,Low Risk,Personalized email campaign
13497.0,283,2,348.05,1,2,2,122,Lost Customers,1,-1.04404313279673,1.6083291638505093,1,,Low Risk,Re-engagement campaign
13499.0,18,5,1159.11,4,4,4,444,Champions,0,0.2845629675149724,-0.7024126051578501,0,,Low Risk,No immediate action
13500.0,23,3,1166.77,4,3,4,434,Loyal Customers,0,0.0906405054613178,-0.6911392835793402,0,0.0024895517245003,Low Risk,No immediate action
13501.0,288,1,1340.32,1,1,4,114,Lost Customers,1,-1.08102441400336,1.6810180671286088,1,,Low Risk,Re-engagement campaign
13502.0,17,3,292.0,4,3,2,432,Loyal Customers,0,0.0519711828195494,-0.7847636621127717,0,,Low Risk,No immediate action
13503.0,71,1,216.85,3,1,1,311,Others,0,-0.334238228834912,-0.3336812880320891,0,,Low Risk,No immediate action
13504.0,64,1,295.93,3,1,2,312,Others,0,-0.3020405723547312,-0.3934887588222749,0,0.002637024729744,Low Risk,No immediate action
13505.0,73,4,4393.63,2,4,5,245,At Risk,0,0.2149554745275421,-0.0763686213813368,0,,Low Risk,No immediate action
13506.0,316,2,458.52,1,2,2,122,Lost Customers,1,-1.161854803584397,1.9119983648875511,1,1.0,High Risk,Re-engagement campaign
13507.0,3,4,2479.16,5,4,5,545,Champions,0,0.3467347735271279,-0.7960253578133952,0,,Low Risk,No immediate action
13508.0,244,1,110.97,1,1,1,111,Lost Customers,1,-1.000017483555529,1.227495294723662,1,,Low Risk,Re-engagement campaign
13509.0,9,7,979.72,5,5,4,554,Champions,0,0.4816333689753873,-0.7576105218308754,0,0.0022391307879106,Low Risk,No immediate action
13510.0,1,4,1791.56,5,4,4,544,Champions,0,0.3060030392758195,-0.8450312265892624,0,,Low Risk,No immediate action
13512.0,261,1,251.21,1,1,2,112,Lost Customers,1,-1.0548496430251018,1.3876760700368207,1,,Low Risk,Re-engagement campaign
13513.0,127,1,205.1,2,1,1,211,Others,0,-0.5481670613747947,0.1726829261611865,1,,Low Risk,No immediate action
13514.0,74,1,152.20000000000002,2,1,1,211,Others,0,-0.350199742881743,-0.3094318868394509,0,,Low Risk,No immediate action
13515.0,73,4,891.12,2,4,3,243,At Risk,0,-0.0312927097368538,-0.2337807357903659,0,,Low Risk,No immediate action
13516.0,21,3,1389.41,4,3,4,434,Loyal Customers,0,0.1139042907787826,-0.6992365459501795,0,,Low Risk,No immediate action
13517.0,60,3,2128.42,3,3,5,335,Loyal Customers,0,0.0174504459029894,-0.3130091974342744,0,,Low Risk,No immediate action
13518.0,86,1,659.44,2,1,3,213,Others,0,-0.3602024954276654,-0.1780153956991198,0,0.002637024729744,Low Risk,No immediate action
13519.0,78,1,122.75,2,1,1,211,Others,0,-0.3674918845064303,-0.2745488559879523,0,,Low Risk,No immediate action
13520.0,59,6,3624.35,3,5,5,355,Loyal Customers,0,0.3895799789036936,-0.2033360036990076,0,,Low Risk,No immediate action
13521.0,1,3,1093.65,5,3,4,534,Loyal Customers,0,0.1692186472541238,-0.8935617478033522,0,,Low Risk,No immediate action
13522.0,30,1,125.8,4,1,1,411,Potential Loyalists,0,-0.1846179637508664,-0.7088908869701313,0,,Low Risk,Personalized email campaign
13523.0,33,5,3964.88,4,4,5,445,Champions,0,0.4247449172327892,-0.4405391186912084,0,,Low Risk,No immediate action
13524.0,41,5,680.1800000000001,3,4,3,343,Loyal Customers,0,0.1633668795615605,-0.5157490880803839,0,,Low Risk,No immediate action
13525.0,15,2,628.78,4,2,3,423,Potential Loyalists,0,-0.004457270534112,-0.8048957590313236,0,,Low Risk,Personalized email campaign
13527.0,34,7,2287.51,3,5,5,355,Loyal Customers,0,0.4784439707448407,-0.4725437600416411,0,,Low Risk,No immediate action
13529.0,79,2,307.76,2,2,2,222,Others,0,-0.2705729507398239,-0.2400177768000477,0,0.0025624388760056,Low Risk,No immediate action
13531.0,205,2,483.8,1,2,2,122,Lost Customers,1,-0.737677399436316,0.9084015824785716,1,,Low Risk,Re-engagement campaign
13532.0,34,1,210.31,3,1,1,311,Others,0,-0.19389801031265,-0.6688861906392899,0,,Low Risk,No immediate action
13533.0,183,3,270.79,1,3,2,132,At Risk,1,-0.5812174037378258,0.7168566793195321,1,,Low Risk,No immediate action
13534.0,2,25,5870.08,5,5,5,555,Champions,3,2.430999660276485,-0.2922236590030897,0,,Low Risk,No immediate action
13536.0,1,7,3448.29,5,5,5,555,Champions,0,0.6856324039817553,-0.7190796051589343,0,,Low Risk,No immediate action
13538.0,43,7,1280.85,3,5,4,354,Loyal Customers,0,0.3734208731588195,-0.436320905285389,0,,Low Risk,No immediate action
13539.0,86,3,631.34,2,3,3,233,At Risk,0,-0.186744122071969,-0.1449491050202015,0,0.0024895517245003,Low Risk,No immediate action
13544.0,40,2,291.41,3,2,2,322,Others,0,-0.1233116241322132,-0.5937668629844165,0,,Low Risk,No immediate action
13546.0,12,3,626.99,5,3,3,533,Loyal Customers,0,0.0945500881376931,-0.8149665608169594,0,,Low Risk,No immediate action
13548.0,96,2,682.41,2,2,3,223,Others,0,-0.3089246328164936,-0.0693019926678931,1,,Low Risk,No immediate action
13549.0,26,7,918.2,4,5,3,453,Loyal Customers,0,0.4126162296892874,-0.606497377503257,0,,Low Risk,No immediate action
13551.0,319,1,91.8,1,1,1,111,Lost Customers,1,-1.2867707016703005,1.905507347212037,1,1.0,High Risk,Re-engagement campaign
13552.0,66,12,3740.07,3,5,5,355,Loyal Customers,0,0.8973799041618585,-0.0317861645989484,0,,Low Risk,No immediate action
13555.0,74,4,4149.28,2,4,5,245,At Risk,0,0.1939707474864118,-0.0782987121923806,0,,Low Risk,No immediate action
13557.0,28,2,584.0600000000001,4,2,3,423,Potential Loyalists,0,-0.0570716416822369,-0.689234170198181,0,0.0014941105845417,Low Risk,Personalized email campaign
13558.0,6,4,605.06,5,4,3,543,Loyal Customers,0,0.2035576977782001,-0.8530974518962643,0,,Low Risk,No immediate action
13560.0,7,1,174.37,5,1,1,511,Potential Loyalists,0,-0.0936788539588375,-0.9148959270003,0,0.0040915527420233,Low Risk,Personalized email campaign
13561.0,216,1,141.86,1,1,1,111,Lost Customers,1,-0.891294357580441,0.975437428255014,1,,Low Risk,Re-engagement campaign
13562.0,82,3,1799.3300000000002,2,3,4,234,At Risk,0,-0.0894055543949978,-0.1286631202973674,0,,Low Risk,No immediate action
13563.0,84,2,777.53,2,2,3,223,Others,0,-0.2565722349380806,-0.1736468234174121,0,,Low Risk,No immediate action
13564.0,144,3,1749.02,2,3,4,234,At Risk,0,-0.3288778300337382,0.4302779932063827,1,,Low Risk,No immediate action
13565.0,19,2,240.22,4,2,1,421,Potential Loyalists,0,-0.0469970732507554,-0.7861520866414501,0,,Low Risk,Personalized email campaign
13566.0,41,2,874.71,3,2,3,323,Others,0,-0.0861074210328365,-0.5585001616405105,0,,Low Risk,No immediate action
13568.0,173,1,192.85,2,1,1,211,Others,1,-0.7240769872602753,0.5885081885885072,1,,Low Risk,No immediate action
13569.0,17,2,373.75,4,2,2,422,Potential Loyalists,0,-0.0299982738147871,-0.7982541894024633,0,,Low Risk,Personalized email campaign
13570.0,243,1,239.49,1,1,1,111,Lost Customers,1,-0.987176324179686,1.2242196772820533,1,,Low Risk,Re-engagement campaign
13571.0,13,12,2092.32,5,5,5,555,Champions,0,0.9832193724349044,-0.585577778141266,0,,Low Risk,No immediate action
13572.0,206,1,1384.25,1,1,4,114,Lost Customers,1,-0.7658925724359346,0.94075725858471,1,,Low Risk,Re-engagement campaign
13573.0,50,2,294.40000000000003,3,2,2,322,Others,0,-0.1611554683374522,-0.5031160039962469,0,,Low Risk,No immediate action
13575.0,23,5,732.07,4,4,3,443,Loyal Customers,0,0.2355123760741517,-0.6763466782628367,0,0.0076959332750846,Low Risk,No immediate action
13576.0,10,18,6717.34,5,5,5,555,Champions,3,1.8461051253257337,-0.3018844848863109,0,,Low Risk,No immediate action
13577.0,25,4,1687.6,4,4,4,444,Champions,0,0.2073642628418026,-0.6324639124265028,0,,Low Risk,No immediate action
13579.0,15,2,467.04,4,2,2,422,Potential Loyalists,0,-0.0158285960472221,-0.8121647847827179,0,,Low Risk,Personalized email campaign
13581.0,309,1,118.0,1,1,1,111,Lost Customers,1,-1.2468746193561968,1.8161683644553697,1,,Low Risk,Re-engagement campaign
13583.0,156,1,781.03,2,1,3,213,Others,1,-0.6180323823210616,0.4610645453257421,1,,Low Risk,No immediate action
13584.0,307,1,142.4,1,1,1,111,Lost Customers,1,-1.2375483360154786,1.7991616692605144,1,,Low Risk,Re-engagement campaign
13587.0,64,1,712.4,3,1,3,313,Others,0,-0.2727601473736196,-0.3747714894103593,0,,Low Risk,No immediate action
13588.0,16,9,2478.95,4,5,5,455,Champions,0,0.7358346757947339,-0.5925404226759949,0,,Low Risk,No immediate action
13589.0,15,2,379.65,4,2,2,422,Potential Loyalists,0,-0.0219726552570076,-0.8160923237985109,0,,Low Risk,Personalized email campaign
13590.0,11,6,1981.92,5,5,4,554,Champions,0,0.4567664463062683,-0.7116302820745614,0,0.0011168101239688,Low Risk,No immediate action
13591.0,65,3,1117.13,3,3,4,334,Loyal Customers,0,-0.0726765455071313,-0.3132010193660953,0,,Low Risk,No immediate action
13592.0,36,4,247.96,3,4,1,341,Loyal Customers,0,0.0642891728873237,-0.5975970343036671,0,0.0045383988131834,Low Risk,No immediate action
13593.0,108,5,2037.08,2,4,4,244,At Risk,0,0.0038031680552791,0.1516940255500798,1,,Low Risk,No immediate action
13594.0,53,1,396.97,3,1,2,312,Others,0,-0.2530773677214422,-0.4885158809837933,0,,Low Risk,No immediate action
13596.0,6,2,697.04,5,2,3,523,Potential Loyalists,0,0.0345904847648894,-0.8832928054847964,0,0.0014941105845417,Low Risk,Personalized email campaign
13598.0,47,1,180.17,3,1,1,311,Others,0,-0.2454873169994101,-0.5525693378302889,0,,Low Risk,No immediate action
13599.0,1,21,5153.67,5,5,5,555,Champions,3,2.033569042895004,-0.4021310365793004,0,,Low Risk,No immediate action
13600.0,312,1,219.52,1,1,1,111,Lost Customers,1,-1.2511533514040574,1.8478858873810933,1,,Low Risk,Re-engagement campaign
13601.0,45,2,693.32,3,2,3,323,Others,0,-0.1140818873666987,-0.5304457184770722,0,,Low Risk,No immediate action
13602.0,65,1,428.89,3,1,2,312,Others,0,-0.2964980653823115,-0.3784615347683588,0,,Low Risk,No immediate action
13603.0,26,1,164.34,4,1,1,411,Potential Loyalists,0,-0.1666867387274269,-0.7433653890465577,0,,Low Risk,Personalized email campaign
13606.0,29,3,280.54,4,3,2,432,Loyal Customers,0,0.0055006020081996,-0.6766589284674838,0,0.0024895517245003,Low Risk,No immediate action
13607.0,40,1,678.01,3,1,3,313,Others,0,-0.1838482343298512,-0.5935566205182494,0,,Low Risk,No immediate action
13610.0,12,7,1131.88,5,5,4,554,Champions,0,0.4809149431225554,-0.723617102626862,0,0.0017105674888245,Low Risk,No immediate action
13611.0,89,3,1171.8,2,3,4,234,At Risk,0,-0.1601626487239807,-0.0935044511230606,0,,Low Risk,No immediate action
13614.0,24,4,1610.46,4,4,4,444,Champions,0,0.2057462482036341,-0.6449824372257951,0,,Low Risk,No immediate action
13615.0,319,1,417.69,1,1,2,112,Lost Customers,1,-1.2638586126912754,1.9201537105242783,1,1.0,High Risk,Re-engagement campaign
13617.0,40,3,544.18,3,3,3,333,Loyal Customers,0,-0.0178233359741619,-0.5652421172307923,0,,Low Risk,No immediate action
13618.0,174,1,177.34,2,1,1,211,Others,1,-0.7289728424674736,0.5968627759829109,1,,Low Risk,No immediate action
